objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF21accopvs,322.4147312,41.29341625714285,20.4044,20.2839,20.2402,19.882,0.3843,0.3582000732421875,-0.165642,-0.136292,4.2285,-999.0,1019.4043998718262,-1.7968006134033203,0.1495,39.2032407480292,SN,2,PS1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>157553224145394156</em>; an r=26.11 mag galaxy found in the PS1 catalogue. Its located 4.26"" S, 0.60"" E from the galaxy centre."
ZTF21acbqaqa,222.54625792631577,65.99507176842104,20.3083,19.853,20.1275,20.1837,0.0900993,-0.05620002746582031,0.0704274,0.176093,18.7017,21.7096,-1.4013004302978516,-0.6772994995117188,0.962786,20.28793984791264,UNCLEAR,3,GSC/PS1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>N4QA002877</em>; an r=22.84 mag unclassified source found in the GSC/PS1 catalogues. Its located 0.12"" S, 0.30"" W from the objects source centre."
ZTF21abzfpvq,321.2867091,65.69084285,,19.6656,,19.8547,,,,796.966,18.2385,20.3989,,0.5954990386962891,0.994583,31.255937547888607,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18adoncni,10.321417075,41.145461250000004,,19.6796,,19.7371,,,,,0.197473,19.934,,0.7504005432128906,0.645232,7.061284747906029,SN,2,NED D,1080.12,3.9,0.74,0.0,0.0,0.0,11400.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=MESSIER031&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">MESSIER031</a></em>; a 4.36 mag galaxy found in the NED_D catalogue. Its located 445.10"" S, 984.15"" W (3.9 Kpc) from the galaxy centre. A host distance of 0.7 Mpc implies a <em>m - M =</em> 24.36."
ZTF19acjtnaj,286.8298059,-12.0787471,,20.0233,,20.0233,,,,,4.65305,-999.0,,-0.9669990539550781,0.899417,12.29943284811452,VS,2,GAIA,0.06,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4197917222863274752</em>; a G=19.80 mag stellar source found in the GAIA catalogue. Its located 0.05"" S, 0.02"" W from the stellar source centre."
ZTF18acsvpbq,300.9879740538462,-18.53643484615385,16.3023,16.4329,15.6462,16.5225,-0.130638,-0.8762989044189453,0.931708,0.528651,0.062414,19.9654,-3.6631011962890625,-3.1604995727539062,0.949137,5.281481448095292,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.72,AT,VS,"The transient is synonymous with <em>85753009879666706</em>; an r=19.43 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF21abzewnh,248.83525123000004,-9.257151669999999,19.6408,20.1544,19.6675,19.6213,-0.0816002,0.046199798583984375,3.65597,-0.185868,3.42679,-999.0,1018.6408004760742,-1.3549995422363281,0.869875,45.328530048020184,UNCLEAR,3,PS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>96892488353141819</em>; an r=23.48 mag uncertain found in the PS1 catalogue. Its located 0.90"" N, 0.44"" W from the uncertain centre."
ZTF19aaetbwx,289.26858792083334,26.8892518,17.5303,15.7893,16.9315,16.5007,0.646001,0.4307994842529297,-0.111127,39.9009,0.905378,15.4004,2.1298999786376953,0.8316001892089844,0.969167,6.350208348128945,VS,1,GSC/PS1/GAIA,0.9,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N245049240</em>; a V=15.35 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 0.9"" from the stellar source core."
ZTF18abklywy,270.47109190000003,4.1229204,19.5293,19.0677,19.5293,19.0677,,0.46160125732421875,,,0.121014,18.9685,0.5608005523681641,-3.6082000732421875,0.603875,57.17437504790723,SN,2,PS1,5.19,0.0,0.0,0.0,0.0,0.0,3.71,AT,SN,"The transient is possibly associated with <em>112942704698087159</em>; an r=21.34 mag galaxy found in the PS1 catalogue. Its located 2.25"" N, 4.67"" E from the galaxy centre."
ZTF21aawqeix,282.37929206666666,-17.73169958333333,19.2182,18.8599,18.6743,18.6786,-0.144001,-0.0043010711669921875,-0.16533,-0.83103,2.51583,-999.0,1018.2182006835938,1017.859899520874,0.5,43.24252314772457,SN,2,PS1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>86722823796924882</em>; an r=18.66 mag galaxy found in the PS1 catalogue. Its located 7.58"" S, 1.34"" W from the galaxy centre."
ZTF20abgaplw,268.7796820666667,-26.875433966666666,,19.5967,,19.4108,,,,,0.134632,20.945,,0.15560150146484375,0.955833,56.25961804809049,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,3.84,AT,VS,"The transient is synonymous with <em>75742687796779804</em>; an r=19.36 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19abtnbck,285.66086020000006,26.87909996666667,19.4328,19.3663,19.1115,19.2634,-0.1306,-0.1518993377685547,-0.145893,-0.0339615,0.285763,19.1891,0.2437000274658203,0.2469005584716797,0.5,63.19400464789942,SN,2,PS1,5.68,0.0,0.0,0.0,0.0,0.0,4.01,AT,SN,"The transient is possibly associated with <em>140252856611867328</em>; an r=21.97 mag galaxy found in the PS1 catalogue. Its located 5.59"" S, 1.05"" W from the galaxy centre."
ZTF19acbzeqt,10.1161088,41.7074934,,20.0313,,20.0313,,,,,0.465445,-999.0,,1019.0312995910645,0.0225,53.0725347478874,SN,2,NED D,102.85,0.4,0.79,0.0,0.0,0.0,1314.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=MESSIER110&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">MESSIER110</a></em>; a 8.92 mag galaxy found in the NED_D catalogue. Its located 79.86"" N, 64.81"" E (0.4 Kpc) from the galaxy centre. A host distance of 0.8 Mpc implies a <em>m - M =</em> 24.50."
ZTF21aasqvab,220.86313158,6.73385313,19.8891,19.5013,20.0191,19.7188,0.0298996,0.30030059814453125,0.011623,0.0130496,0.302897,19.5673,0.32179832458496094,0.6690006256103516,0.99875,29.305243047885597,VS,1,SDSS/PS1,0.27,0.0,0.0,0.0,0.0,0.0,5.67,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662268607824183"">SDSS J144327.14+064401.8</a></em>; an r=18.78 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.3"" from the stellar source core."
ZTF18acelfke,52.654071833333326,30.524289683333336,20.5068,17.992,20.5638,18.0738,,2.490001678466797,,,0.140698,20.1099,0.3969001770019531,0.09690093994140625,0.990833,4.081041648052633,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,5.93,AT,VS,"The transient is synonymous with <em>144620526540879779</em>; an r=17.83 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18adoqgqf,52.6540661,30.524285285714285,20.3787,18.3114,20.4568,18.1253,,2.331501007080078,,,0.132389,20.1099,0.2688007354736328,0.41629981994628906,0.990833,12.130706048104912,VS,1,PS1,0.17,0.0,0.0,0.0,0.0,0.0,5.93,AT,VS,"The transient is synonymous with <em>144620526540879779</em>; an r=17.83 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abcpjua,266.88133035000004,-12.308930716666666,18.9826,18.7651,18.9887,18.592,0.217468,0.3967018127441406,0.0139364,-0.0428928,0.201331,18.8038,0.17879867553710938,0.4225006103515625,0.5,4.2875462477095425,SN,2,PS1,8.86,0.0,0.0,0.0,0.0,0.0,4.05,AT,SN,"The transient is possibly associated with <em>93232668797811995</em>; an r=18.38 mag galaxy found in the PS1 catalogue. Its located 7.02"" S, 5.41"" E from the galaxy centre."
ZTF19abrkitk,291.07993094,-21.22722768,17.8754,17.2932,17.6288,17.0744,0.274,0.5543994903564453,-0.135878,0.0192973,0.982561,15.0404,2.835000991821289,2.732499122619629,0.972595,17.230023148003966,VS,1,GSC/PS1/GAIA,1.01,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SA47046915</em>; a V=14.57 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 1.0"" from the stellar source core."
ZTF18abeqxvm,289.05720255,35.7820362375,20.0662,,20.1442,,,,,,6.37536,20.4695,-0.40329933166503906,,0.793813,20.20043984800577,SN,2,PS1,6.48,0.0,0.0,0.0,0.0,0.0,4.47,AT,SN,"The transient is possibly associated with <em>150932890591819999</em>; an r=19.49 mag galaxy found in the PS1 catalogue. Its located 2.92"" S, 5.78"" W from the galaxy centre."
ZTF18acaxfdx,289.05719765833334,35.78203862499999,20.1256,,20.1118,,,,,,6.46065,20.4695,-0.3438987731933594,,0.793813,28.228113447781652,SN,2,PS1,6.56,0.0,0.0,0.0,0.0,0.0,4.47,AT,SN,"The transient is possibly associated with <em>150932890591819999</em>; an r=19.49 mag galaxy found in the PS1 catalogue. Its located 2.87"" S, 5.90"" W from the galaxy centre."
ZTF21abrmczb,14.079022471428573,45.07884974285714,21.1533,20.7713,20.9446,20.7235,,0.221099853515625,-0.0173667,-0.0390888,2.15712,20.6899,0.46339988708496094,0.5138988494873047,0.114167,18.0787384477444,SN,2,PS1,2.16,0.0,0.0,0.0,0.0,0.0,5.27,AT,SN,"The transient is possibly associated with <em>162090140800165517</em>; an r=19.89 mag galaxy found in the PS1 catalogue. Its located 0.19"" S, 2.15"" W from the galaxy centre."
ZTF21abhsyys,265.4187372066666,2.8586139933333334,18.6588,19.2375,18.2804,18.6729,-0.0848999,-0.3924999237060547,-0.0539592,-0.256575,0.134785,-999.0,1017.6588001251221,-2.991800308227539,0.437167,40.33716434799135,SN,2,PS1,8.64,0.0,0.0,0.0,0.0,0.0,5.58,AT,SN,"The transient is possibly associated with <em>111432654166502228</em>; an r=18.28 mag galaxy found in the PS1 catalogue. Its located 4.38"" S, 7.45"" E from the galaxy centre."
ZTF21abjxjcr,252.06523535555556,-6.102074811111112,18.5941,18.4851,17.9192,17.9459,0.109018,-0.026699066162109375,-0.187544,-0.147543,0.055579,-999.0,1017.5941009521484,1017.4850997924805,0.5,18.341018547769636,VS,2,2MASS/PS1/GAIA,2.09,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>16481562-0606053</em>; a J=17.38 mag stellar source found in the 2MASS/PS1/GAIA catalogues. Its located 2.04"" S, 0.46"" E from the stellar source centre."
ZTF18abncumm,320.43994281666664,29.64099235,19.3698,18.7957,19.6495,19.5929,0.574118,0.05660057067871094,0.0946271,0.818091,3.22716,19.7269,-0.3570995330810547,0.3598003387451172,0.960458,40.08201384777203,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18abtxokd,3.0316556,-18.0763468,19.9355,,19.8293,,,,-0.00124801,,0.485958,18.4266,1.5088996887207031,,0.767696,36.094247648026794,VS,1,GSC,0.1,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S01X000628</em>; a B=19.06 mag stellar source found in the GSC catalogue. Its located 0.1"" from the stellar source core."
ZTF18acreuot,315.339256375,47.21594565,17.4792,15.9823,17.4609,15.9362,1.479,1.5246992111206055,-0.0202071,-0.0141258,0.138964,16.1605,1.3187007904052734,0.9656000137329102,0.988083,50.17261574789882,VS,1,GAIA/PS1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>2163881768728248320</em>; a G=14.86 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18abuzjkd,293.81372280000005,-11.119837380000002,19.7294,19.4701,19.7872,19.5293,,0.2579002380371094,,,2.91725,21.5047,-1.775299072265625,-1.3587989807128906,0.82678,10.300543948076665,SN,2,PS1,2.91,0.0,0.0,0.0,0.0,0.0,4.79,AT,SN,"The transient is possibly associated with <em>94652938145206955</em>; an r=20.85 mag galaxy found in the PS1 catalogue. Its located 1.04"" S, 2.72"" W from the galaxy centre."
ZTF19aaticoq,304.8862499,41.0148221,,20.1625,,20.1625,,,,,0.12329,20.6193,,1.2595996856689453,0.993333,9.237523147836328,VS,1,GSC/PS1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N30W038200</em>; a V=18.74 mag stellar source found in the GSC/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF18abspnlz,7.361641022222222,3.823397566666667,19.6823,18.9268,19.7421,18.9273,,0.8148002624511719,,,0.0682119,18.2455,1.4368000030517578,0.8246994018554688,0.00583333,5.134965247940272,SN,2,NED,1.57,1.27,0.0,181.09,0.04,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ002926.69%2B034927.1&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ002926.69%2B034927.1</a></em>; a 17.50 mag galaxy found in the NED catalogue. Its located 0.54"" N, 1.47"" E (1.3 Kpc) from the galaxy centre. A host z=0.041 implies a <em>m - M =</em> 36.29."
ZTF18ablqqwi,259.9910951,20.0437264,19.3649,19.1701,19.3649,20.0135,0.194799,-0.6485996246337891,,,0.0838725,20.7317,-1.366800308227539,-1.41510009765625,0.986875,7.269375048112124,VS,1,PS1,0.18,0.0,0.0,0.0,0.0,0.0,4.14,AT,VS,"The transient is synonymous with <em>132052599911112996</em>; an r=21.04 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abefgxr,252.1624712142857,-20.03708237142857,16.2085,14.1348,16.1297,14.4715,,1.6581993103027344,-0.0736233,,0.668732,13.8117,2.3968000411987305,1.3417997360229492,0.5,5.32006944809109,VS,1,GSC/GAIA,0.62,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S8IF000507</em>; a B=15.10 mag stellar source found in the GSC/GAIA catalogues. Its located 0.6"" from the stellar source core."
ZTF18abumkda,347.05636256,25.72820408,,20.5005,,20.4567,,,,-0.0297209,1.06583,19.92,,0.8229999542236328,0.9975,21.11722224811092,VS,1,SDSS/PS1,1.01,0.0,0.0,0.0,0.0,0.0,4.63,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666185641656838"">SDSS J230813.57+254341.0</a></em>; an r=19.70 mag stellar source found in the SDSS/PS1 catalogues. Its located 1.0"" from the stellar source core."
ZTF18abiwpxq,320.30270994166665,30.684447674999998,17.7061,17.8908,18.8219,18.9429,-0.184727,-0.12100028991699219,-0.0378933,-0.169573,0.0443558,19.0752,-1.3690986633300781,-0.6133003234863281,0.9855,8.12215274805203,VS,1,PS1,0.12,0.0,0.0,0.0,0.0,0.0,6.01,AT,VS,"The transient is synonymous with <em>144823203027001934</em>; an r=18.63 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18adlhggo,320.3027174785714,30.684448064285714,18.1131,19.178,18.5261,18.5205,-0.0851002,0.0055999755859375,-0.611294,-0.492434,0.207274,19.0752,-0.9620990753173828,0.6738986968994141,0.9855,45.17251154780388,VS,1,PS1,0.14,0.0,0.0,0.0,0.0,0.0,6.01,AT,VS,"The transient is synonymous with <em>144823203027001934</em>; an r=18.63 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF20aauqtfh,299.2252308888889,27.5285267,,17.1942,,17.0875,,,,0.015907,0.266109,17.8555,,1.2714004516601562,0.5,4.308032447937876,VS,1,GAIA,0.26,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>2027533084119032704</em>; a G=15.40 mag stellar source found in the GAIA catalogue. Its located 0.3"" from the stellar source core."
ZTF19acvjgyw,10.8832928,41.32259094,,20.4799,,20.3348,,,,-0.0421869,0.319149,21.1377,,0.34290122985839844,0.051875,38.07543984800577,SN,2,NED D,570.46,2.06,0.74,0.0,0.0,0.0,11400.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=MESSIER031&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">MESSIER031</a></em>; a 4.36 mag galaxy found in the NED_D catalogue. Its located 192.69"" N, 536.93"" E (2.1 Kpc) from the galaxy centre. A host distance of 0.7 Mpc implies a <em>m - M =</em> 24.36."
ZTF19acclxge,286.810623375,-23.18836265,19.4374,19.3486,19.4312,19.3635,0.0888329,0.06769943237304688,-0.00604758,0.0147418,0.0650555,21.3336,-1.8961982727050781,-2.4848995208740234,0.5,17.229548647999763,UNCLEAR,3,PS1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>80172868105764299</em>; an unknown-mag uncertain found in the PS1 catalogue. Its located 0.10"" S, 0.10"" E from the uncertain centre."
ZTF18absbrgz,345.51867830000003,56.4463938125,,20.3232,,20.0403,,,,-0.0318963,0.115996,21.2216,,1.0324993133544922,0.9885,28.108993047848344,VS,1,PS1,0.24,0.0,0.0,0.0,0.0,0.0,4.99,AT,VS,"The transient is synonymous with <em>175733455187266380</em>; an r=20.65 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF21abbxexu,277.81752326000003,37.3978803,21.0506,20.074,21.0506,20.0749,,0.9757003784179688,,-0.0753198,0.0664413,22.047,-0.9964008331298828,-0.345001220703125,0.838375,40.15133104799315,VS,1,PS1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>152872778175288076</em>; an r=22.04 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abqgkdf,19.052216519999998,32.64421238,20.2924,19.8762,20.3802,19.8762,0.416162,0.5039997100830078,0.130821,,0.0932038,20.725,-0.4326000213623047,-0.3663005828857422,0.957833,9.080636547878385,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.55,AT,VS,"The transient is synonymous with <em>147170190521303778</em>; an r=20.13 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19adedquk,19.052208316666665,32.64422535,20.2924,20.0351,20.3802,19.9556,0.416201,0.42459869384765625,0.130821,-0.0787756,0.0754985,20.725,-0.4326000213623047,-0.2073993682861328,0.957833,7.06369214784354,VS,1,PS1,0.05,0.0,0.0,0.0,0.0,0.0,4.55,AT,VS,"The transient is synonymous with <em>147170190521303778</em>; an r=20.13 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18abcvgsz,331.4042721,46.3147322,,20.5018,,20.5018,,,,,0.275979,21.5038,,-0.3278999328613281,0.929646,17.167604147922248,VS,1,PS1,0.32,0.0,0.0,0.0,0.0,0.0,4.08,AT,VS,"The transient is synonymous with <em>163573314041488336</em>; an r=21.06 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF21abktoxm,295.5911469,7.0560184,,20.2523,,20.2523,,,,,5.40126,-999.0,,-0.9048995971679688,0.598028,50.241793947760016,SN,2,PS1,5.48,0.0,0.0,0.0,0.0,0.0,4.34,AT,SN,"The transient is possibly associated with <em>116462955920149198</em>; an r=21.16 mag galaxy found in the PS1 catalogue. Its located 4.56"" S, 3.03"" W from the galaxy centre."
ZTF21abjkoww,332.2261651,-21.20678815,13.6931,14.2461,13.6931,14.2461,,-0.5530004501342773,,,0.653519,13.173,0.5200996398925781,1.851099967956543,0.5,22.201793947722763,VS,1,GSC/GAIA,0.55,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SBB6000020</em>; a B=14.34 mag stellar source found in the GSC/GAIA catalogues. Its located 0.6"" from the stellar source core."
ZTF18aazwnmq,255.85045839999998,9.05644992,18.713,19.5714,19.0346,19.2725,-0.3943,-0.2378997802734375,-0.0167689,-0.0427939,0.27004,19.5133,-0.8003005981445312,0.7068996429443359,0.973333,7.28271994786337,VS,1,PS1,0.36,0.0,0.0,0.0,0.0,0.0,4.73,AT,VS,"The transient is synonymous with <em>118862558503948257</em>; an r=18.87 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18aaqzrpf,270.0321125888889,34.66992207222222,19.1422,19.5725,19.1734,19.5001,,-0.32669830322265625,,,3.61329,20.7608,-1.6185989379882812,0.09300041198730469,0.955521,7.312766247894615,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18aaoihyt,265.0782680142857,51.02979060714285,19.1792,19.3343,19.269,19.3569,,-0.08790016174316406,,,6.42098,20.238,-1.0588016510009766,-0.9243011474609375,0.146042,5.286527747754008,SN,2,NED/SDSS/2MASS/LASR/PS1,17.86,7.69,0.0,92.61,0.02,0.04,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC10942&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC10942</a></em>; a J=13.09 mag galaxy found in the NED/SDSS/2MASS/LASR/PS1 catalogues. Its located 1.32"" N, 18.33"" E (7.7 Kpc) from the galaxy centre. A host z=0.021 implies a <em>m - M =</em> 34.83."
